,0
0,1.7640523459676631
1,0.44419975172928594
2,1.0158245180334766
3,2.6209725547370395
4,3.1661632665465484
5,0.8647570693615428
6,1.8599117631798723
7,1.103793083652387
8,0.851016486350062
9,1.1904745241231642
10,1.050601603401338
11,2.31792341437867
12,2.2575380865940984
13,1.7516231956781083
14,1.8998621685504793
15,1.8545695433266496
16,3.0202476372133864
17,1.9209229339806406
18,2.0524451566571793
19,0.9029258943773942
20,-1.3619210847896053
21,0.5804303488155164
22,1.4204255230233065
23,0.3033253479372038
24,2.8762121794115636
25,0.3545124002204667
26,0.8789564436221273
27,0.7335502859924826
28,2.37683929144543
29,3.1137033372288685
30,2.363565192465286
31,2.402288351447403
32,1.1709576461775508
33,-0.5053513841700936
34,0.16443272751195626
35,0.7426312414438891
36,2.0592524266520003
37,2.725135990506159
38,1.6428966181162294
39,1.3563344380755882
40,0.42717205908012984
41,-0.4478028519454148
42,-1.299816363935086
43,1.7611459325836032
44,0.6353722836443254
45,0.41773259660371137
46,-0.5263219421138288
47,1.0036664027292788
48,-0.7519091200455115
49,-0.10135007143761232
50,-0.6215251135276476
51,0.406087316164394
52,-0.04727486377343304
53,-0.8523806889625737
54,-0.11860568936829352
55,0.5996175795935392
56,0.6369947406384121
57,0.9959824671675849
58,0.2959530413768725
59,0.29804698022913334
60,-0.05030669508134533
61,0.07860737367386839
62,-0.35535784041495844
63,-1.4890578526675597
64,-0.20836368721461218
65,-0.3161214135079833
66,-1.5248957657327038
67,-0.02374020066658611
68,-0.7881793465305382
69,-0.09527492923783565
70,0.8822848443827345
71,0.8380138836507187
72,1.9807959041905814
73,0.2536633699292874
74,1.2199330310774081
75,0.5076836303634469
76,0.051188856229623214
77,0.07291114595703574
78,0.2826901819293939
79,0.7276831425379573
80,-0.25929182322571354
81,1.374200210783929
82,1.6644311066725141
83,-0.02844611333530178
84,2.26565580494332
85,3.676928599365378
86,3.893481989563737
87,2.9322085776426965
88,1.7476528213323725
89,3.280569450938779
90,2.468084978782176
91,3.8345909622501813
92,3.4795344084442092
93,4.243295816380871
94,4.054782211233032
95,4.448311262997305
96,4.008083893104574
97,5.660186521994116
98,4.836002937793393
99,4.926440402471462
100,6.475191475355084
101,4.064118138798777
102,3.167730781874662
103,4.787847757120221
104,3.28206389578358
105,5.766224954802421
106,4.5179042569831624
107,3.811370376398003
108,6.095136864114907
109,6.705515199246014
110,7.645654735318944
111,7.354319669076896
112,5.676117764838818
113,7.711560642786173
114,6.420908310018508
115,7.058399755821631
116,7.47360535147521
117,6.6546783195720645
118,7.113798725458726
119,7.611541985750742
120,7.367216761522564
121,5.865403893540838
122,6.539503234564687
123,7.743859684678894
124,6.3394471076676995
125,6.337467626795287
126,5.954985336195754
127,8.011983605149876
128,7.798860598685711
129,7.652331651055284
130,6.484707492765192
131,7.246849618061412
132,6.299334775772532
133,6.579456458975688
134,5.956713497294189
