,0
0,1.7640523459676631
1,-2.1519091698000317
2,-1.6220266472757832
3,-0.05734638656465574
4,0.4487053612632499
5,-1.8904576717055364
6,-0.9316254625659615
7,-1.7225812101488192
8,-2.00865961365177
9,-1.700919556892112
10,-1.8708794122586645
11,-0.6319676693464564
12,-0.7190418366933882
13,-1.2498814907789808
14,-1.1247619249335252
15,-1.1913289418349269
16,-0.04504223624940762
17,-1.1618390563681222
18,-1.0458351780330832
19,-2.2088863228682856
20,-4.485247888430329
21,-2.552364806482256
22,-1.7197647452417377
23,-2.8421617619610022
24,-0.2724504739380116
25,-2.795183509602146
26,-2.2696115149298617
27,-2.411711688479723
28,-0.7629239620949702
29,-0.018355898452873998
30,-0.7585743328633066
31,-0.707707558079981
32,-1.9246647274125472
33,-3.5843664984400547
34,-2.895739822932072
35,-2.296464089844226
36,-0.9565339152805339
37,-0.26511471608387005
38,-1.3195991710340602
39,-1.5761967531626895
40,-2.473196688656644
41,-3.313825371721736
42,-4.129325149133907
43,-1.0297000939203733
44,-2.1146826326463852
45,-2.2894257036049717
46,-3.1885031195516156
47,-1.6114842759874035
48,-3.3180051619895226
49,-2.6163986568165836
50,-3.0835667919983063
51,-2.0010233941840694
52,-2.397567919781749
53,-3.1440087291952494
54,-2.3497625886527107
55,-1.5693051608240887
56,-1.4679757586123872
57,-1.0433644278828416
58,-1.6761473425986742
59,-1.6052341301067563
60,-1.8832475510004412
61,-1.682525613770399
62,-2.043270242616547
63,-3.1023933246073647
64,-1.745823672280003
65,-1.7764665007273186
66,-2.9069469860317616
67,-1.3263802606619135
68,-2.0103537984458084
69,-1.2359932756023653
70,-0.1760518874803676
71,-0.13708168382026087
72,1.0897341901897897
73,-0.5526394942672339
74,0.49904555911939763
75,-0.1272010503289831
76,-0.4971753946451851
77,-0.3884853409436053
78,-0.09136198138515761
79,0.44128069203861253
80,-0.4578106631367569
81,1.2637271418385199
82,1.6420940611502453
83,0.03737111419057193
84,2.4195735331173585
85,3.9188210903125666
86,4.223151672161308
87,3.3493862552730937
88,2.2519979549234987
89,3.8716705169667143
90,3.145459901825609
91,4.597687621600149
92,4.327731218188072
93,5.17590237829485
94,5.071040039734423
95,5.547394581324784
96,5.189100499813417
97,6.922178726772646
98,6.177948565527459
99,6.347253864405938
100,7.973724906124239
101,5.639162598022345
102,4.818017518942527
103,6.512049537716495
104,5.078796388630397
105,7.634048177035016
106,6.455324076501206
107,5.816840069473001
108,8.167058726470845
109,8.842242208769605
110,9.845492264497263
111,9.61552724520375
112,7.996910875977369
113,10.090112587423357
114,8.855352088297735
115,9.546830000193403
116,10.01408029456104
117,9.245221796995391
118,9.752402211357687
119,10.296166658650924
120,10.095795598214792
121,8.635843788577649
122,9.3496871429615
123,10.59164878538056
124,9.222682985318508
125,9.25397446933152
126,8.902572145762791
127,10.988446419832693
128,10.801984722530538
129,10.679893889852734
130,9.534478393060315
131,10.316595706854208
132,9.386820798373902
133,9.682447612487636
134,9.072977657190469
135,10.076767027697489
136,10.397491245383518
137,9.856134044089336
138,10.265227082952126
139,8.952360990577
140,7.939273429084113
141,9.21985179685874
142,9.391066154421774
143,9.998326629996807
144,12.080943666568077
145,11.768412039100326
146,10.054120597963859
147,11.339005294751125
148,9.408103568893393
149,9.401917665372649
150,9.601611327962678
151,11.392970513541064
152,9.80108506903742
153,9.122026696813272
154,9.40246265223999
155,8.845345875220758
156,10.320527616780602
157,8.751814214702973
158,8.02485068419831
159,8.224426908362169
160,8.099085375014251
161,10.394537237331807
162,10.493680304621453
163,9.918447856036787
164,8.433846053791381
165,9.751810966489467
166,8.382251426353958
167,7.226356100274921
168,9.23433561747966
169,9.146510188903795
170,9.834649590616515
171,9.608002476650288
172,10.129569346681354
173,8.899154730955878
174,7.976339233203871
175,9.114956616543047
176,8.02946830867283
177,7.651344690271128
178,7.571237775543233
179,7.888974005725956
180,7.596339646992013
181,6.413753330495312
182,6.495110390231858
183,4.768405439566241
184,6.6587888760761125
185,5.093827760053556
186,4.885970652124296
187,5.7521082848167
188,5.261528991929549
189,7.319476960651682
190,5.439496399979591
191,6.267035829844937
192,6.228685410206282
193,5.113900358792524
194,6.248998055953393
195,5.9779307256937715
196,6.851324275503133
197,7.32581764972877
198,9.001289265373837
199,9.116372525845097
200,7.7322310812305375
201,7.322983938807828
202,8.380110116992453
203,8.393630905844523
204,8.487941009199055
205,6.331313325100652
206,6.891988794169033
207,6.2204411084802125
208,6.861855474613224
209,6.690807866320158
210,7.631270240738189
211,7.486592756934737
212,7.986672437482748
213,7.014462860539785
214,6.133116725388983
215,6.151298821642932
216,6.413659032006748
217,6.87372525706311
218,8.97582909197161
219,7.77202631381043
220,6.539184509821277
221,6.525130532866529
222,6.2613490245267025
223,7.012769209806276
224,5.30031188927101
225,6.1061867786630515
226,6.413072110681861
227,6.650780865655731
228,5.9729738911850205
229,6.036258247962717
230,4.819195795777671
231,5.12155329309373
232,5.059702408201231
233,5.942790624026288
234,4.772074564377775
235,6.2075500792136085
236,7.52823312960254
237,4.7508426334089595
238,6.0812856976608165
239,6.767142860713017
240,5.864096250177228
241,5.767672911371193
242,5.932058634582926
243,5.821357417823147
244,5.7642333836990955
245,4.360871773226606
246,6.479120787906128
247,7.287959414006632
248,5.977100488014056
249,4.8494803655915275
250,6.207396735060657
251,5.631183612911407
252,6.156102168928538
253,5.927180564069528
254,6.878798006582797
255,7.358050801015864
256,6.3015476163276025
257,5.241084064989987
258,4.452647791736959
259,6.104137009723989
260,4.9632601861541445
261,5.192807996250071
262,5.123167662837535
263,5.61588641560739
264,3.9570993491466577
265,5.300751354047153
266,6.121667088120393
267,6.1733045493348975
268,5.929950102121047
269,6.287645972148548
270,6.780645160257105
271,3.914349394451607
272,7.305789378537399
273,7.132250831921961
274,6.285193512816631
275,6.22928737017428
276,7.045223152317232
277,6.828244434113374
278,4.903801898056896
279,8.061094374913996
280,7.244263929128604
281,8.256954819342573
282,7.084056673311817
283,8.88285659297194
284,8.472586968961366
285,8.799670660203407
286,7.366999442083767
287,8.993292713671414
288,9.161687003648192
289,10.012447457315155
290,8.606308779653046
291,8.216960331041818
292,10.727141655580684
293,8.547141692147434
294,8.664331971428128
295,9.864428029046326
296,9.392791952679964
297,9.777417744705383
298,8.99596209019038
299,9.436177492227426
300,7.9179979530335896
301,10.15473870659627
302,9.322688210158072
303,8.539623931003362
304,9.478520973171145
305,8.722277196968026
306,7.540518304945621
307,6.8721491921194335
308,8.399563176416294
309,8.132740743047917
310,8.113630245998657
311,9.307424741402897
312,7.687666985002172
313,7.4113647961761995
314,7.479607755867166
315,7.892586695440387
316,7.912263817532575
317,7.69203072792616
318,7.806170395796888
319,7.78291704522159
320,7.150278276487585
321,6.726176119436158
322,7.509221880125448
323,6.63006116799652
324,5.9584834383094245
325,6.361109496278196
326,6.572671862989098
327,9.058163975242033
328,7.330807341896483
329,8.407770756250814
330,8.670186349167619
331,6.969960148605538
332,8.164412792097943
333,6.6368540916480345
334,4.46868451508298
335,6.485692802176306
336,4.777976233203501
337,6.193969560147633
338,5.555712216414492
339,7.638978474464798
340,8.01662320548277
341,6.897116693665342
342,6.243871666937114
343,5.325584841608063
344,5.533293418518376
345,5.6280582975009725
346,5.523883451115211
347,5.9556697897653725
348,6.548152820780222
349,6.635850091667313
350,5.639662707991951
351,4.509749849297396
352,6.643111745303552
353,5.463300711341391
354,5.073665295750517
355,4.927548547643025
356,3.4435895318915084
357,3.997508979107346
358,4.0429896883452825
359,5.109897986958233
360,5.678551192522561
361,5.364977941027311
362,6.243499551524511
363,6.103231848740327
364,5.7972766530265645
365,5.864847031537189
366,5.5386456944787605
367,5.182155548122445
368,5.098904464755201
369,4.139463098335925
370,5.029358944068547
371,4.058842519611241
372,5.445715570119585
373,4.93572467750367
374,5.094885042622608
375,5.604726358204778
376,6.025567773119753
377,4.095024579466687
378,4.584828716960718
379,5.727740303930028
380,3.6976656838315027
381,4.893949732064379
382,2.656288932295023
383,2.8316230717791737
384,3.724424056813092
385,2.3715725860220855
386,2.4122454872752113
387,1.7881849832284784
388,4.519685790696906
389,4.274489974455273
390,4.823406308288683
391,4.399170802651163
392,4.181462366685297
393,2.830338546455914
394,3.47739970247344
395,3.1721252375086406
396,4.648129911003386
397,5.632583530283356
398,6.618192281869559
399,6.7046988004050085
400,5.536816393767345
401,4.588046352703243
402,5.955044462297522
403,6.116529706051899
404,4.203343877184705
405,5.46249222440324
406,6.373791240606526
407,6.160339794365338
408,5.968917147994406
409,5.314602892970543
410,4.375821057009714
411,6.102583830204452
412,5.728746208893696
413,5.778291172826436
414,7.803930305837033
415,7.806789159980048
416,7.779913173152264
417,7.693674236484487
418,9.131511387660066
419,10.118856478595852
420,10.062224157674112
421,9.952676989162141
422,7.379145499260671
423,8.414450759050746
424,8.4438495961577
425,8.726011066512772
426,9.749743245083387
427,6.644886347567286
428,7.438576210822918
429,8.39130568207396
430,8.113090710685537
431,7.133874917306455
432,8.95470933649646
433,9.17620763921325
434,8.230185401699313
435,9.17044298989657
436,10.110817926646195
437,9.884506338849882
438,10.756152788610063
439,10.554163768411957
440,10.15587786923794
441,9.27752073393544
442,9.931470852449172
443,10.462401006556597
444,11.471375896397678
445,11.09194666303186
446,11.668030039242463
447,10.600989437943602
448,10.37998049329121
449,10.894533407090224
450,10.179679540271273
451,11.760873028848852
452,12.146598961058567
453,12.342272946007352
454,12.648816941112242
455,14.60205858137981
456,13.207912486607343
457,11.103892539808873
458,12.463500540004915
459,12.671440152355833
460,12.390138238509113
461,11.857527187123445
462,12.141447300238928
